SR1,SR2,SR3,SR4,SR5,SR6,SR7,SR8,SR9,SR10,SR11,SR12,SR13,SR14
-6859.55778463045,-13015.8208265305,-6598.63738690317,-11143.0579455644,-12830.550627768,-38940.8825964928,-27805.1445019916,-59264.4947292805,-59215.3513267934,-33954.7430019379,-41631.3970095813,-38103.9197009653,38098.4693503231,-23772.6773467548
-2652.04834503308,-11094.7448151782,-8223.98550015688,-10997.2802906707,-12225.6586420238,-46058.7948105335,-26487.5652683079,-63745.2322843075,-66958.5018894821,-26524.3201762885,-46992.19045946,-45541.855204314,45842.1873379909,-28312.9207343049
-9360.97629340738,-15170.8630511761,-10732.1509075463,-17631.4172943048,-17219.8485014886,-54061.0654398203,-28834.1175548732,-76169.4775686264,-72465.731683135,-35528.6726250053,-57217.1570183635,-58006.3246379495,46906.1729657594,-21033.4297076613
-7250.71649060585,-14878.7605447471,-7947.66883739829,-18971.8315979783,-12990.1264685988,-52028.0479740799,-26222.2994901463,-74412.9021747634,-77598.3536627293,-31259.9566534758,-48704.1078799367,-41611.1639870852,21441.4759775996,-23719.3155245557
-6408.77902160678,-10764.3532897383,759.907150235027,-18168.6685862616,-8900.3492974788,-31211.2731736079,-20479.1282189665,-60431.7290437222,-68208.0378035903,-36516.5888432488,-50336.0856899321,-45116.8786764219,2700.22663149051,-21936.1489317059
-2004.77580870042,-8025.67032423615,5498.5520311892,-8560.87189142965,-7101.45928229438,-18555.1214944895,-20201.0321280547,-46909.9484249353,-44141.7423124164,-31918.6956124865,-41556.6353157163,-32273.679493661,-16924.6230667532,-23525.3836761788
-3831.62843903899,-10227.407464914,3920.08131013811,-11349.629499821,-6847.71310645342,-11186.5911387876,-26794.5556506775,-44535.245567143,-46090.0201864839,-41601.1449230611,-36302.3856136799,-26339.4186402336,-22567.9743874073,-24172.4586359272
-7081.33032174502,-10383.876592584,1304.1632226184,-11710.0241660737,-8411.38050607964,-13294.2239548713,-22147.2476392686,-32211.3538435549,-30313.943914175,-51718.5125556216,-37419.9012648016,-19453.7155803181,-41118.5714895253,-24292.9281414747
-1779.25279561803,-5557.68360722065,-2159.98389238771,-10093.8130362937,-6085.98613814637,-13117.8306757401,-23666.6570155919,-33601.9442810006,-44018.9313676469,-59274.4971035123,-37761.6409535408,-10423.7901264429,-46311.0257297456,-18978.0213349536
-5958.76441607101,-11288.0919495076,-7170.07306849212,-11881.2670673803,-7600.83110584319,-28143.4122142941,-27406.3732537814,-37674.460038037,-42658.7179392688,-64516.3755800724,-41792.4002154768,-18786.5692759478,-37700.9429712892,-24010.2730995603
-3126.87594628194,-9312.95996677876,-7414.4108042866,-12304.2059242502,-9765.89515536278,-45613.5194205046,-25750.3908123076,-45813.2421775162,-49925.5555817261,-70506.9198888093,-49709.4698856473,-29903.7743298002,-17584.8151122034,-31826.4329114705
-3895.86074084975,-13162.3233324289,-12729.0620771647,-7952.79357096553,-10622.6542727947,-57509.5397567749,-25748.6779639274,-56050.0897029042,-57568.5850239992,-42228.458655633,-44074.0361377001,-31139.3977813572,5607.25071267039,-31429.4342865795
-4651.53455787525,-16510.2523901463,-18862.8090858459,-7989.93858683785,-11449.6334059089,-68117.477550745,-28942.3628959954,-68336.515565902,-71229.0081002712,-9003.59104925208,-38907.1212431192,-35360.7811742723,27243.3523449004,-32489.6540249884
-4406.72920405306,-16528.3694624901,-18530.0555081368,-6346.82093198132,-14372.6414216273,-61417.6094177663,-29196.430737555,-75183.6801334769,-78087.9413642883,-738.636010279879,-44945.9577659667,-42765.9003917873,40440.0066129416,-45309.4028592482
-7457.13149957545,-16031.0942994356,-16025.2829206586,-15340.890659906,-13640.9608276486,-60778.6644442678,-32821.3851044625,-86561.5532207116,-77417.6270642281,-15988.5030897632,-57918.506985426,-58660.2717390061,41292.8524985015,-43561.125686504
-6584.32910554856,-17582.1677474789,-11055.2587847412,-13325.7282840237,-11779.463491831,-58637.6686127484,-29448.5973812118,-78558.8542065471,-72353.7221074104,-19072.3145370781,-49700.1457347125,-45081.570944272,11721.4182502814,-42272.695458496
-7286.10647033714,-11888.4359263927,-3925.25753673725,-13045.3738323348,-9505.91373723745,-35848.8971697614,-22951.4291268364,-75264.5427777134,-64225.7241833638,-22734.2530540377,-41697.1568710804,-31422.1135385782,-11034.3982592374,-29613.41800192
-3204.71347808093,-7663.00965082646,4886.13066825271,-13047.7457470298,-9488.37141621509,-24952.5227194801,-13222.8773178607,-63951.8208886162,-56286.0273921341,-30631.6095404998,-43502.7723067552,-25621.5100956941,-25878.8041682243,-20777.9063473642
-5933.91278348863,-9347.49272304773,-705.838964402676,-5115.20384834521,-12074.6949849278,-15757.5396218672,-9748.40765375877,-53007.2332917107,-50766.2698516846,-31206.9678126127,-43120.1605513562,-18818.7835013419,-41453.587901786,-18258.2281226357
-2512.57616966218,-8945.33836874366,-1990.06179947406,-11715.3642637804,-4585.75984594598,-19309.0970551819,-9494.8184311986,-37900.0668211132,-42521.3778708875,-37715.640704751,-37716.8929102067,-11616.6564146802,-54470.6339672804,-26238.2811436839
-5408.7623875197,-13000.4424309731,-1860.13247010484,-7116.03540352825,-9648.24528583139,-10258.65168906,-11287.1203932874,-36266.7647828581,-32583.0527016073,-41585.6224611923,-35236.2880922929,-17207.9176234081,-68456.146060288,-25708.0687783063
-2496.17462285189,-11415.8601666093,-1151.94566284865,-12188.8060290007,-8434.62994642556,-14390.3469106071,-15001.550477922,-41677.7060762644,-34789.3654017728,-50889.3115624785,-40247.5427199826,-26085.9838304594,-71640.6850602031,-24404.1172357285
-3484.27531810268,-9806.76903642202,-4648.88566288073,-15664.263944611,-5683.31623661704,-24640.8419337422,-14550.7810526863,-45627.8983194828,-41442.3289581835,-54015.1973974544,-44542.2833219022,-30139.1279447638,-57780.6800480485,-29423.1944309585
-8386.34194629639,-16165.208812952,-14179.3171389997,-14055.6461123899,-13778.2649174407,-41886.8820612878,-22614.379147768,-58484.7945876923,-52828.0753958374,-31628.7947488353,-44994.6648747991,-44622.2340757214,-12614.2619489208,-33948.1843253123
-5369.47186292708,-18118.9205973148,-13973.6392165322,-11838.67333348,-13884.2150552996,-50024.7241177559,-22519.1274151206,-68848.1502354145,-63329.0248829723,-9151.19553561881,-45824.5950125456,-44450.8174555302,23013.4111852944,-42024.044407675
-221.934312138706,-13091.9659403563,-14285.3012430668,-11825.2179175578,-10142.4326356174,-57577.062661171,-29503.5901163435,-77717.1102134884,-69252.7344592735,-16516.5730847679,-51923.668164596,-49166.4609622061,34122.1694095004,-42686.2701843232
-7230.56563026086,-14456.1712621674,-11602.1784150749,-17679.3358735591,-12567.6152336895,-66703.8433735371,-22119.3157228567,-80124.8081100658,-83384.5759563446,-13392.733424142,-57440.100677792,-48690.6496437192,31300.3146613464,-41818.2563310191
